tconst	averageRating	numVotes
tt0104748	6.5	249
tt0104749	7.2	31
tt0104750	6.1	17
tt0104751	6.6	111
tt0104753	7.4	3544
tt0104754	5.8	91
tt0104755	5.9	180
tt0104756	7.3	22749
tt0104757	5.3	8
tt0104758	6.4	26
tt0104759	5.3	1225
tt0104761	5.8	1401
tt0104762	7.3	76
tt0104763	4.4	43
tt0104764	5.7	190
tt0104765	6.5	4100
tt0104766	6.2	128
tt0104767	5.4	23
tt0104768	6.5	225
tt0104770	7.1	3788
tt0104771	7	2781
tt0104772	6.5	12
tt0104774	7.7	2576
tt0104775	7	161
tt0104776	6.2	494
tt0104777	6.3	181
tt0104778	5.8	25
tt0104779	7.2	39446
tt0104780	8.1	31
tt0104782	7.4	7083
tt0104783	6.2	975
tt0104785	6.4	25
tt0104786	5.2	123
tt0104787	5	488
tt0104788	6.8	711
tt0104789	6.7	112
tt0104790	7.7	38
tt0104791	5.9	170
tt0104794	5.4	35
tt0104795	5.6	25
tt0104796	7.3	344
tt0104797	7.7	94979
tt0104798	6.8	1646
tt0104799	5.2	221
tt0104800	6.7	44
tt0104802	6.4	5620
tt0104804	4.7	3273
tt0104805	6.3	252
tt0104807	5.7	301
tt0104808	4.9	4432
tt0104809	5.4	177
tt0104810	8.1	4785
tt0104811	3.9	16
tt0104812	7	3277
tt0104814	6.6	24
tt0104815	6.8	67595
tt0104816	5.9	192
tt0104817	5	67
tt0104818	7.2	59
tt0104819	6.7	238
tt0104820	6	370
tt0104821	6	109
tt0104824	4.2	16
tt0104829	6.1	51
tt0104830	6.1	727
tt0104831	4.4	363
tt0104833	5.7	146
tt0104834	7.3	59
tt0104835	5	145
tt0104836	6	52
tt0104837	3.4	2399
tt0104839	6	23607
tt0104841	5.1	15
tt0104842	7.3	12
tt0104843	7.7	356
tt0104844	6.8	208
tt0104846	4.7	27
tt0104847	6.6	5
tt0104848	4.3	12
tt0104850	6	25291
tt0104851	4.9	14
tt0104852	4.9	11
tt0104853	7	182
tt0104854	4.5	112
tt0104855	3.5	210
tt0104856	6.1	181
tt0104857	4.6	85
tt0104858	7.8	89
tt0104860	8.3	8896
tt0104861	5.6	93
tt0104862	8.7	82
tt0104864	4.1	200
tt0104865	4.8	327
tt0104868	6.5	66844
tt0104869	5.6	15
tt0104870	5.6	2860
tt0104871	6.6	106
tt0104873	5.3	389
tt0104874	7.4	957
tt0104875	3.1	175
tt0104876	6.2	22
tt0104877	3.6	19
tt0104879	5.5	1589
tt0104880	6	196
tt0104881	7	94
tt0104882	7.5	1792
tt0104883	6.4	43
tt0104884	6	28
tt0104885	3	9
tt0104886	7.1	253
tt0104887	7.9	43
tt0104889	5.9	67
tt0104890	6.6	22
tt0104892	5.4	2273
tt0104894	7.3	192
tt0104895	3.3	7
tt0104896	5.8	20
tt0104897	5.5	7759
tt0104899	6.9	42
tt0104900	8.1	59
tt0104902	5.4	12
tt0104905	5.3	4841
tt0104907	6.4	27
tt0104908	6.9	810
tt0104909	9	15
tt0104910	6.2	57
tt0104911	6.6	26
tt0104914	7.4	9
tt0104917	5.5	235
tt0104918	6.7	370
tt0104919	7.5	1133
tt0104920	6.4	85
tt0104921	8	13
tt0104922	6.2	1987
tt0104923	6.6	83
tt0104925	8.7	19
tt0104926	6	11583
tt0104927	3.3	670
tt0104928	5.9	6096
tt0104930	7.2	911
tt0104937	7.1	198
tt0104938	3.6	834
tt0104939	6.6	89
tt0104940	7.7	58401
tt0104941	4.5	234
tt0104942	5.8	187
tt0104943	5.2	325
tt0104945	7.4	11
tt0104946	7.5	189
tt0104947	7.6	7
tt0104948	3.9	152
tt0104949	7.1	38
tt0104950	9.8	8
tt0104951	5.9	21
tt0104952	7.6	124985
tt0104953	6.9	182
tt0104954	5.3	785
tt0104956	3.8	121
tt0104961	6.6	232
tt0104962	6	1934
tt0104963	7	56
tt0104965	6	35
tt0104966	5.2	441
tt0104968	7	117
tt0104969	3.6	1357
tt0104971	7.2	99
tt0104972	6.7	321
tt0104973	3.5	17
tt0104974	7.4	1127
tt0104975	5.7	10
tt0104976	5.3	143
tt0104977	5.6	162
tt0104978	7.2	180
tt0104979	6.4	19
tt0104980	9	38
tt0104981	5.3	1080
tt0104983	6	146
tt0104984	5.8	677
tt0104985	7.7	18
tt0104986	4.4	14
tt0104987	4.3	961
tt0104989	6.2	21
tt0104990	6.9	21086
tt0104992	7.6	13
tt0104993	8.1	18
tt0104994	5.1	76
tt0104997	3.9	322
tt0104998	4.1	606
tt0105000	6.3	358
tt0105001	5.8	4932
tt0105002	5.8	126
tt0105003	5.6	213
tt0105007	4.3	593
tt0105008	6.6	34
tt0105009	5.2	706
tt0105010	7	59
tt0105017	7.5	11424
tt0105018	5.4	49
tt0105019	7.3	3149
tt0105020	4.6	38
tt0105021	6.5	31
tt0105022	4.4	135
tt0105023	6.2	30
tt0105024	7	6
tt0105025	6.2	22
tt0105026	7.4	53
tt0105027	5.6	101
tt0105031	5.3	54
tt0105032	6.9	2304
tt0105033	5.2	53
tt0105034	3.7	1206
tt0105035	7.7	23
tt0105037	7	22
tt0105038	6.2	478
tt0105040	3.7	11
tt0105041	5.6	494
tt0105043	5.9	19
tt0105045	6.6	137
tt0105046	7.5	44071
tt0105047	6.6	105
tt0105048	5.9	540
tt0105050	8.9	143
tt0105051	7.2	555
tt0105052	6.2	209
tt0105053	7.4	37
tt0105054	6.4	18
tt0105059	5.2	2845
tt0105060	6.5	178
tt0105063	4.9	771
tt0105066	5.7	205
tt0105067	5.3	42
tt0105071	6.6	61
tt0105072	4.6	14
tt0105073	5	1779
tt0105074	4.9	116
tt0105075	7.5	219
tt0105076	6.9	31
tt0105077	4.9	118
tt0105078	5.3	1893
tt0105080	6	209
tt0105081	5	82
tt0105082	5.2	216
tt0105083	6.4	22
tt0105085	5.6	199
tt0105086	7.5	29
tt0105087	5	115
tt0105089	7.5	1112
tt0105090	6.5	121
tt0105092	5.7	133
tt0105093	6.6	26
tt0105094	5.9	55
tt0105095	7.3	44
tt0105096	6.4	17
tt0105097	7.3	1717
tt0105098	5.3	13
tt0105100	7	75
tt0105101	5.8	40
tt0105102	6.4	30
tt0105103	5.8	1382
tt0105104	5.9	48343
tt0105107	7.3	5700
tt0105108	5.6	1383
tt0105109	6.7	404
tt0105111	7	24
tt0105112	6.8	112780
tt0105113	5.9	80
tt0105114	7.1	856
tt0105116	3.4	32
tt0105117	4.2	28
tt0105118	6.2	10
tt0105119	4.8	86
tt0105120	6.8	1219
tt0105121	6.4	35612
tt0105122	5.9	104
tt0105123	3.4	37
tt0105124	6.8	353
tt0105125	6.7	369
tt0105126	7	394
tt0105127	5.6	927
tt0105128	4.8	21687
tt0105129	5.5	25
tt0105130	7	11498
tt0105131	6.9	460
tt0105132	8	53
tt0105133	5.5	38
tt0105134	4.9	598
tt0105136	3.8	37
tt0105137	7.8	1902
tt0105138	6.6	30
tt0105139	5.9	29
tt0105140	5	103
tt0105141	6.3	20
tt0105145	7.3	13
tt0105147	4	202
tt0105148	6.1	16
tt0105150	6.2	1255
tt0105151	7.5	61036
tt0105154	7.1	139
tt0105156	5.4	18818
tt0105157	5.7	12
tt0105158	8.4	18
tt0105159	7.1	10086
tt0105160	6.3	88
tt0105161	4.4	122
tt0105162	4.5	925
tt0105163	4.5	41
tt0105164	5.7	92
tt0105165	5.6	8249
tt0105166	4.9	246
tt0105168	5.2	47
tt0105169	5	352
tt0105171	5.4	105
tt0105172	8.1	9
tt0105173	5.4	133
tt0105174	5.5	111
tt0105175	4.5	603
tt0105176	6.2	287
tt0105177	5.5	31
tt0105179	4.1	1860
tt0105180	6.8	98
tt0105181	6	41
tt0105182	6.6	199
tt0105183	3	648
tt0105185	7.6	5011
tt0105186	6.4	10
tt0105187	6.5	4112
tt0105188	6.6	1684
tt0105190	8.8	6
tt0105191	7	4845
tt0105195	5.6	68
tt0105196	5.1	137
tt0105197	7.6	6178
tt0105198	7.2	350
tt0105199	5.1	35
tt0105200	7.4	257
tt0105201	6.4	90
tt0105202	6.3	20
tt0105203	6.8	46
tt0105205	5.5	302
tt0105206	5.6	255
tt0105207	7.6	7
tt0105208	8.8	758
tt0105209	5.2	83
tt0105211	6.9	13595
tt0105212	5	838
tt0105213	4	282
tt0105214	6.3	228
tt0105215	5.1	307
tt0105216	5.6	290
tt0105217	6	16238
tt0105218	6.7	58
tt0105219	6.2	9683
tt0105220	6.7	238
tt0105221	7.4	120
tt0105222	6.5	177
tt0105223	5.9	50
tt0105224	7.1	310
tt0105226	7	22851
tt0105227	5.2	1516
tt0105230	5.8	78
tt0105231	5	147
tt0105235	7.4	432
tt0105236	8.3	1010002
tt0105237	5.5	80
tt0105241	7	12
tt0105242	6.2	4440
tt0105243	5.8	547
tt0105244	3	82
tt0105245	3.8	167
tt0105248	8.8	37
tt0105249	5	595
tt0105250	6.2	9
tt0105251	3.9	5074
tt0105252	4.9	210
tt0105253	5.5	65
tt0105255	5.9	10
tt0105256	6.2	863
tt0105257	6	39
tt0105260	6.4	789
tt0105261	5	9
tt0105264	7	40
tt0105265	7.2	60916
tt0105266	7.7	111
tt0105267	6.4	1335
tt0105268	5.9	492
tt0105269	6.7	14
tt0105270	5	13
tt0105271	8.1	13009
tt0105272	6.1	29
tt0105274	5.7	13
tt0105275	6.8	39977
tt0105276	7	807
tt0105277	6.7	17
tt0105278	3.9	77
tt0105279	5.4	14
tt0105280	6.5	55
tt0105282	4.8	13
tt0105283	6.5	15
tt0105285	7.5	42
tt0105286	6.8	13
tt0105287	5.6	2515
tt0105288	5.6	95
tt0105289	4.2	1002
tt0105290	8.4	55
tt0105291	5.5	1604
tt0105296	4.6	96
tt0105297	5.6	332
tt0105298	5.6	381
tt0105299	7.4	5
tt0105302	5.8	11
tt0105303	5.3	58
tt0105304	6.9	58
tt0105305	7.5	24
tt0105306	6.2	1135
tt0105308	6.4	78
tt0105309	6.6	189
tt0105310	7	94
tt0105311	7.4	1424
tt0105312	6.8	292
tt0105313	5.5	195
tt0105314	6.2	8
tt0105315	3.7	158
tt0105316	6.3	2043
tt0105317	7.3	58
tt0105318	7.2	16
tt0105320	6.8	135
tt0105321	6	2948
tt0105322	4.4	2274
tt0105323	8	295654
tt0105325	6	28
tt0105326	6.6	94
tt0105327	6.9	24806
tt0105328	7.2	3752
tt0105330	7.6	34
tt0105333	7.5	18
tt0105335	7.4	199
tt0105337	5.5	14
tt0105339	7.6	55
tt0105340	6.8	84
tt0105341	5	43
tt0105342	6.2	167
tt0105343	6.1	179
tt0105344	5.3	178
tt0105345	3.1	14
tt0105346	6.5	52
tt0105347	4.3	1051
tt0105348	4.7	19
tt0105350	8.7	25
tt0105351	3.5	12
tt0105352	5.2	234
tt0105354	5.7	62
tt0105355	7.8	1159
tt0105356	6.5	864
tt0105358	3.2	30
tt0105359	6.5	29
tt0105361	4.6	237
tt0105363	2.6	60
tt0105364	7.3	148
tt0105365	6.2	16
tt0105366	6.1	122
tt0105369	3.7	116
tt0105370	6.2	52
tt0105371	4.6	418
tt0105372	6.6	159
tt0105374	4.3	26
tt0105375	5.2	15
tt0105376	5.3	101
tt0105377	5.8	968
tt0105378	6.7	17326
tt0105379	6.3	167
tt0105380	6.1	93
tt0105381	6.8	153
tt0105382	7.7	207
tt0105383	4.9	265
tt0105384	6.3	109
tt0105385	6.8	2851
tt0105386	6.3	172
tt0105387	5.5	47
tt0105388	7.2	876
tt0105389	7.1	83
tt0105390	3.7	9
tt0105391	6.4	10109
tt0105392	5.5	307
tt0105394	6.5	1087
tt0105395	5.4	1302
tt0105396	5.1	606
tt0105398	6.4	48
tt0105399	6.4	11916
tt0105400	6.3	280
tt0105401	3.4	270
tt0105402	5.1	8987
tt0105403	5.8	99
tt0105405	4.1	29
tt0105408	3.9	396
tt0105411	7.1	4459
tt0105412	7	41
tt0105414	6.4	37858
tt0105415	6.7	30543
tt0105416	7	85
tt0105417	6.5	99503
tt0105419	6.2	21
tt0105420	5.1	1338
tt0105423	7.2	191
tt0105424	7.7	1066
tt0105426	4.8	39
tt0105427	6.9	45
tt0105428	5.3	22871
tt0105430	4.9	62
tt0105431	6.7	65
tt0105432	4.3	30
tt0105433	5.5	41
tt0105435	7.1	59250
tt0105436	6.7	231
tt0105437	6.1	225
tt0105438	7.7	1879
tt0105439	4.5	70
tt0105441	7.7	45
tt0105443	6.2	76
tt0105444	6.4	462
tt0105445	8.5	15
tt0105446	3.6	181
tt0105447	4.4	42
tt0105448	7.4	598
tt0105450	6.8	6145
tt0105455	5.7	105
tt0105459	6	15141
tt0105460	5.5	30
tt0105461	7.5	37
tt0105462	7	2573
tt0105463	6	49
tt0105464	5.9	352
tt0105465	7	30
tt0105466	6.2	13135
tt0105467	6.7	162
tt0105468	7.2	86
tt0105469	3.3	136
tt0105470	4.6	1758
tt0105471	7.7	147
tt0105473	5.6	510
tt0105474	6.9	120
tt0105475	7.3	303
tt0105476	6.9	318
tt0105477	4.3	42650
tt0105478	5.6	189
tt0105479	6.4	24
tt0105480	5.7	1335
tt0105481	5.7	3764
tt0105482	7.6	40
tt0105483	5.6	3929
tt0105484	6.3	16
tt0105485	4.8	230
tt0105486	7.3	23
tt0105487	5.4	102
tt0105488	7.2	27860
tt0105489	5.8	77
tt0105493	4.6	118
tt0105494	5.4	181
tt0105495	3.9	70
tt0105496	5.2	62
tt0105497	2.2	147
tt0105498	6.1	92
tt0105499	6.1	295
tt0105500	4.5	1140
tt0105501	6.5	9
tt0105502	4.9	727
tt0105503	5.9	102
tt0105504	7	62
tt0105505	2.7	10
tt0105506	7.5	181
tt0105507	4	228
tt0105508	6.7	1838
tt0105509	6.1	64
tt0105510	6	35
tt0105511	7	821
tt0105512	5	196
tt0105513	6.6	47
tt0105514	4.9	140
tt0105515	4.8	178
tt0105516	3.6	7
tt0105518	5.8	7
tt0105519	7.6	162
tt0105520	4.9	14
tt0105521	7.8	97
tt0105522	5.8	60
tt0105523	4.9	17
tt0105524	5.9	91
tt0105525	5.3	70
tt0105526	5	1262
tt0105527	5.3	740
tt0105530	4.9	542
tt0105531	7.2	789
tt0105533	5.3	80
tt0105534	6.6	2680
tt0105535	5.4	232
tt0105536	7.1	100
tt0105538	5.5	295
tt0105550	4.5	129
tt0105551	4.6	91
tt0105552	5.5	15
tt0105553	6.2	206
tt0105556	6	31
tt0105558	6.9	9
tt0105560	5.2	19
tt0105561	7.2	45
tt0105562	4.4	238
tt0105563	5.6	21
tt0105565	5.9	495
tt0105566	5.7	99
tt0105567	6.3	17
tt0105568	5.5	132
tt0105569	6.3	4640
tt0105570	6.6	8
tt0105571	5.9	52
tt0105572	6.6	2911
tt0105573	5.7	1176
tt0105575	8.7	7269
tt0105576	6.2	274
tt0105577	6	1268
tt0105578	4.6	223
tt0105579	5.3	53
tt0105583	5.9	505
tt0105585	6.8	16226
tt0105586	5.4	36
tt0105587	5.1	84
tt0105588	4.6	10
tt0105589	6.1	248
tt0105591	6.3	90
tt0105592	5.4	1100
tt0105593	5.1	102
tt0105594	5.2	194
tt0105595	6.9	32
tt0105596	7.9	175
tt0105597	5.4	1869
tt0105599	6.8	2065
tt0105600	6.4	176
tt0105601	6.3	383
tt0105602	8	5777
tt0105605	6.5	91
tt0105606	5.6	2737
tt0105608	4.7	269
tt0105609	8.5	26
tt0105611	7.3	119
tt0105614	6.8	168
tt0105616	5.3	11186
tt0105618	7.9	684
tt0105619	6.5	3484
tt0105620	4.5	24
tt0105621	8.5	623
tt0105622	5.9	3296
tt0105625	8.4	158
tt0105626	6.2	324
tt0105628	6.4	138
tt0105629	5.1	32231
tt0105630	7.5	8
tt0105631	5.2	1718
tt0105634	7.8	13
tt0105635	5.4	125
tt0105636	6.3	13017
tt0105637	6.5	39
tt0105638	6.9	58
tt0105639	6.2	348
tt0105640	4.9	132
tt0105643	2.9	32986
tt0105644	6	194
tt0105645	5.5	942
tt0105649	6.6	14
tt0105651	7	400
tt0105652	7.2	4356
tt0105654	7	966
tt0105655	6.1	1603
tt0105659	5.4	557
tt0105660	4.3	511
tt0105661	4.7	40
tt0105665	7.2	97372
tt0105667	7.6	148
tt0105668	2.8	299
tt0105670	4.5	211
tt0105673	6.7	55
tt0105674	6.2	52
tt0105675	6.5	134
tt0105676	5.3	202
tt0105678	3.5	129
tt0105680	1.9	839
tt0105681	5	169
tt0105682	7.6	10014
tt0105683	5.1	41
tt0105684	5.2	40
tt0105685	4.4	310
tt0105687	4.4	8
tt0105690	6.5	87773
tt0105691	6.4	4347
tt0105692	7	69
tt0105693	4.4	70
tt0105694	5.5	24
tt0105695	8.2	410923
tt0105697	5.7	8
tt0105698	6.1	90187
tt0105699	6.4	17327
tt0105702	6.9	65
tt0105704	6.2	9
tt0105705	7.2	43
tt0105706	6.1	1525
tt0105707	4.9	41
tt0105708	6.8	9
tt0105709	7.1	218
tt0105710	5.9	19
tt0105711	6	110
tt0105712	6.5	235
tt0105713	4.8	931
tt0105714	6.6	71
tt0105715	2.9	31
tt0105716	6.3	15
tt0105717	4.3	575
tt0105718	7.3	52
tt0105719	5.8	1680
tt0105720	8.5	23
tt0105721	7.7	31
tt0105723	7.1	17
tt0105724	8	46
tt0105725	7	7
tt0105727	6.9	34
tt0105729	6.4	257
tt0105731	3.9	32
tt0105735	8.1	35
tt0105737	6.9	27
tt0105738	6.8	281
tt0105739	6.9	44
tt0105740	6.4	8
tt0105742	6.2	32
tt0105744	7.1	764
tt0105745	7.2	46
tt0105747	7.5	37
tt0105750	7.6	5688
tt0105751	6.7	70
tt0105752	6.2	189
tt0105754	7.3	15
tt0105755	4.6	391
tt0105756	6.1	131
tt0105758	8	12
tt0105759	3.7	570
tt0105761	7.5	526
tt0105762	4.4	65
tt0105763	6.7	9
tt0105764	7.7	3232
tt0105765	7.8	5
tt0105766	3.4	9
tt0105768	5.9	35
tt0105769	4.9	40
tt0105771	3.8	17
tt0105772	4.7	54
tt0105773	4.1	24
tt0105774	5.2	9
tt0105775	7	198
tt0105776	6.2	24
tt0105777	4.6	513
tt0105779	4.4	30
tt0105780	7.7	11
tt0105782	8.6	21
tt0105783	6.5	178
tt0105784	5.6	10
tt0105785	5.3	808
tt0105786	7.7	11
tt0105788	6.8	281
tt0105789	6.8	4079
tt0105790	6.6	2305
tt0105791	7	390
tt0105792	5.4	4593
tt0105793	7	157697
tt0105795	4	120
tt0105796	6.5	467
tt0105797	5.3	67
tt0105801	4.1	259
tt0105802	6.6	94
tt0105803	6.5	118
tt0105804	5.8	9
tt0105805	6.9	64
tt0105806	6.4	167
tt0105807	4.8	1085
tt0105808	6.6	126
tt0105809	4.5	991
tt0105810	6.5	3664
tt0105811	5.6	2268
tt0105812	6.8	87378
tt0105813	6	8203
tt0105815	4	590
tt0105816	5.4	35
tt0105817	5.8	11
tt0105818	5.3	83
tt0105819	3.9	1737
tt0105820	5.7	163
tt0105821	7.5	50
tt0105822	5.8	235
tt0105824	6.4	2883
tt0105825	9.5	17
tt0105826	6.1	28
tt0105828	5.8	145
tt0105829	6.1	247
tt0105830	7	154
tt0105831	6.3	151
tt0105833	7.1	1268
tt0105834	5.8	170
tt0105836	4.7	220
tt0105837	5.7	45
tt0105839	7.3	10000
tt0105841	6.6	76
tt0105842	6.3	91
tt0105843	6	22
tt0105844	5.4	23
tt0105845	6.9	39
tt0105846	6.7	498
tt0105847	6.6	214
tt0105849	6.8	63
tt0105850	5.7	18
tt0105851	7.1	4464
tt0105852	5.2	64
tt0105853	6.1	46
tt0105854	4.8	99
tt0105855	5.4	26
tt0105856	6.4	77
tt0105857	6.3	260
tt0105858	6.3	63
tt0105859	7.2	4424
tt0105860	6.4	106
tt0105861	6	11
tt0105863	7.5	63
tt0105864	6.6	318
tt0105865	6.3	77
tt0105866	5.4	472
tt0105868	6.3	89
tt0105869	5.6	993
tt0105870	6.3	22
tt0105871	5.8	1661
tt0105873	7.8	8
tt0105874	4.9	30
tt0105875	6.5	21
tt0105876	6.7	43
tt0105877	5.6	17
tt0105880	4.6	139
tt0105881	4	60
tt0105882	7.1	76
tt0105883	6.4	103
tt0105884	6.8	1136
tt0105885	6.3	1351
tt0105887	8	10
tt0105888	7.9	6284
tt0105889	4.2	18
tt0105890	6.5	53
tt0105891	6.4	51
tt0105892	5.7	36
tt0105893	5.2	38
tt0105895	7.4	79
tt0105897	5.1	313
tt0105898	3.3	365
tt0105899	6.8	230
tt0105900	4.1	765
tt0105901	7.5	11
tt0105902	7.2	30
tt0105903	4.9	52
tt0105905	6.3	42
tt0105907	4.2	9
tt0105908	6.5	164
tt0105909	6.8	54
tt0105911	5.8	617
tt0105912	5.8	528
tt0105913	5.7	49
tt0105914	5.4	7
tt0105915	6.4	200
tt0105916	6.4	4818
tt0105918	7.7	21
tt0105919	7	594
tt0105922	6.4	6
tt0105924	7	303
tt0105925	5.5	13
tt0105926	6.9	7
tt0106025	5	12
tt0106050	7.5	13
tt0106060	6.7	286
tt0106163	8	39
tt0106170	6.7	96
tt0106174	5.4	74
tt0106184	5.2	15
tt0106185	5.6	1595
tt0106188	6.8	5109
tt0106189	7	49
tt0106191	5.7	9
tt0106193	6	5
tt0106195	6.9	21
tt0106199	6.8	30
tt0106200	7.1	24
tt0106201	6.3	19
tt0106203	6.2	651
tt0106204	6.7	2100
tt0106205	3.4	135
tt0106206	4.8	331
tt0106207	7.2	119
tt0106208	3.5	242
tt0106209	6.4	590
tt0106210	6.9	61
tt0106215	6.4	5354
tt0106216	5.5	323
tt0106217	7.9	263
tt0106218	6.7	1324
tt0106219	6	27
tt0106220	6.8	94007
tt0106221	4.9	161
tt0106222	5.5	361
tt0106223	6.2	8707
tt0106224	3.6	47
tt0106225	6.7	104
tt0106226	7.2	60517
tt0106227	6	274
tt0106229	4	15
tt0106230	6.4	47
tt0106231	5.2	27
tt0106232	6.5	32
tt0106233	6.2	7067
tt0106235	6.5	13
tt0106237	4.6	502
tt0106238	6.2	773
tt0106240	6.1	145
tt0106241	7.1	81
tt0106242	5.3	47
tt0106245	6.2	47
tt0106246	7.1	56503
tt0106247	7.9	449
tt0106251	5.1	484
tt0106252	8.8	5
tt0106253	6.7	85
tt0106255	6.4	102
tt0106257	2.9	4220
tt0106258	4.9	2001
tt0106260	5.3	2227
tt0106261	6.1	17
tt0106263	7.2	37
tt0106264	5.5	623
tt0106265	4.6	169
tt0106266	5.7	9336
tt0106267	5.3	1517
tt0106268	4.3	9
tt0106270	5.3	514
tt0106271	6.5	375
tt0106272	7.4	26
tt0106273	7.8	10352
tt0106275	5.6	79
tt0106276	6.3	15
tt0106277	7.2	18
tt0106278	4.2	254
tt0106279	4.2	325
tt0106280	4.7	408
tt0106281	6.4	56
tt0106283	5.5	102
tt0106284	7.8	63
tt0106285	5.6	16
tt0106286	7.1	155
tt0106287	5.1	141
tt0106288	6.5	43
tt0106290	7.4	710
tt0106291	4.1	304
tt0106292	5.6	14560
tt0106293	4.1	103
tt0106296	6.5	136
tt0106299	5.8	57
tt0106301	6.9	1595
tt0106303	5.1	1059
tt0106304	7.2	250
tt0106305	7.1	4662
tt0106306	6.2	5
tt0106307	7.2	43909
tt0106308	7.4	178339
tt0106309	5.6	5856
tt0106312	5.6	228
tt0106313	3.8	167
tt0106314	6.6	43
tt0106315	6	3009
tt0106316	5.8	22
tt0106317	3.9	3078
tt0106319	5.9	145
tt0106320	4.8	32
tt0106321	5.9	10
tt0106322	4.4	12
tt0106323	4.9	632
tt0106326	6.4	49
tt0106327	5.9	128
tt0106328	6.9	39
tt0106329	5.5	322
tt0106330	7.2	2919
tt0106331	5.9	44
tt0106332	8.1	29209
tt0106333	7.6	28271
tt0106334	4.2	142
tt0106335	6.9	4586
tt0106337	4.5	16
tt0106339	6.6	6271
tt0106340	5.8	217
tt0106341	7.3	14080
tt0106342	6.8	3652
tt0106343	5.8	1109
tt0106344	6.1	49
tt0106345	6.4	62
tt0106346	5.2	56
tt0106347	6.6	22
tt0106348	5.2	137
tt0106349	5.7	16
tt0106350	6.7	1605
tt0106352	5.9	11
tt0106353	4.4	435
tt0106354	7.2	93
tt0106355	6.4	75
tt0106356	7.2	3166
tt0106358	8.6	18
tt0106359	4	246
tt0106362	5.3	288
tt0106363	6.9	17
tt0106364	7.8	51276
tt0106366	3.6	1025
tt0106368	3.1	135
tt0106370	6.1	132
tt0106371	5.7	95
tt0106372	7.5	268
tt0106373	5.6	195
tt0106375	4.9	28233
tt0106376	6.1	625
tt0106378	5.4	181
tt0106379	5.3	4090
tt0106382	5.8	12
tt0106383	6.6	28
tt0106384	7.3	994
tt0106385	7.6	362
tt0106386	5.1	587
tt0106387	7.1	58916
tt0106389	5.6	1399
tt0106390	6.9	75
tt0106391	7.1	52
tt0106393	5.5	5966
tt0106395	4.5	508
tt0106398	6.5	112
tt0106399	5.6	197
tt0106400	5	18829
tt0106401	6.8	39
tt0106402	3.2	519
tt0106403	4.7	79
tt0106405	5.2	196
tt0106406	6.1	14
tt0106407	8.1	58
tt0106408	6.3	1132
tt0106409	6.4	100
tt0106410	6.3	130
tt0106412	3.4	791
tt0106413	3.4	334
tt0106417	7.7	2632
tt0106418	4.5	814
tt0106419	6.5	17
tt0106421	6.7	1002
tt0106422	6.9	611
tt0106423	5.9	296
tt0106424	5.5	14
tt0106425	2.1	74
tt0106426	5.5	1701
tt0106427	5.9	200
tt0106428	6.3	75
tt0106429	4.7	165
tt0106430	5.7	94
tt0106431	7.7	142
tt0106432	4.3	209
tt0106433	4.5	22
tt0106435	5.8	144
tt0106438	7.2	2319
tt0106440	4.3	125
tt0106443	5.5	317
tt0106444	5.3	22
tt0106445	7.5	205
tt0106446	7	955
tt0106447	5.7	2395
tt0106449	6.1	11021
tt0106450	5.2	3260
tt0106451	4.5	386
tt0106452	6	19751
tt0106453	4.5	15385
tt0106455	5	6166
tt0106456	6.2	70
tt0106457	7.1	164
tt0106458	7.5	470
tt0106460	5.6	308
tt0106461	5.7	147
tt0106462	6.5	58
tt0106464	6.5	970
tt0106465	6.6	74
tt0106466	5.2	3998
tt0106467	4.2	214
tt0106469	7.9	31592
tt0106471	4.7	12290
tt0106472	7.3	81
tt0106473	7.6	1793
tt0106474	6.3	78
tt0106476	5.9	1268
tt0106478	4.4	85
tt0106479	4.9	604
tt0106481	7.1	24
tt0106482	7.6	306
tt0106483	7.7	21
tt0106485	7.5	40
tt0106486	5.8	401
tt0106487	6.2	45
tt0106488	6.2	144
tt0106489	7.8	142311
tt0106492	4.9	54
tt0106493	4.7	82
tt0106495	5.6	18
tt0106497	6.3	165
tt0106498	6.9	91
tt0106499	7.4	9
tt0106500	6.2	9782
tt0106501	7.8	45
tt0106502	5.8	127
tt0106503	4.9	120
tt0106504	6.8	2209
tt0106505	5.1	2327
tt0106506	5.8	404
tt0106508	6.7	27
tt0106509	7.8	30
tt0106510	1.8	34
tt0106511	7.4	169
tt0106513	5.6	144
tt0106514	7.8	34
tt0106516	6.9	89
tt0106517	6.5	91
tt0106518	6.1	19
tt0106519	7.9	218535
tt0106520	6.4	24
tt0106521	3.6	4121
tt0106522	5.1	13
tt0106523	7.1	35
tt0106524	5.4	226
tt0106525	5.7	83
tt0106527	4.9	709
tt0106529	5.6	145
tt0106530	6.2	18
tt0106531	5.9	123
tt0106532	6.2	10
tt0106533	5.4	14
tt0106534	8.4	1753
tt0106535	7	4899
tt0106536	5.7	889
tt0106537	6.2	399
tt0106538	6.2	1957
tt0106539	3.5	1370
tt0106541	4	814
tt0106542	5.5	28
tt0106543	6	261
tt0106544	6.1	4060
tt0106545	5.9	1321
tt0106546	8	107
tt0106547	6.2	216
tt0106548	5.7	655
tt0106549	6.8	19
tt0106550	5.9	32
tt0106551	7.2	141
tt0106552	6.4	839
tt0106553	5.7	131
tt0106554	4.2	31
tt0106555	6.8	46
tt0106556	6.9	42
tt0106557	4.3	8623
